==PROF== Connected to process 40 (/usr/bin/python3.12)
==PROF== Disconnected from process 40
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU Speed Of Light Throughput","DRAM Frequency","hz","816941034.23",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU Speed Of Light Throughput","SM Frequency","hz","1156397259.42",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","199526",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU Speed Of Light Throughput","Memory Throughput","%","74.14",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU Speed Of Light Throughput","DRAM Throughput","%","55.25",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU Speed Of Light Throughput","Duration","ns","172032",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","76.36",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU Speed Of Light Throughput","L2 Cache Throughput","%","20.18",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU Speed Of Light Throughput","SM Active Cycles","cycle","191987.20",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","83.20",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","SpeedOfLight","","","","SOLBottleneck","INF","This workload is utilizing greater than 80.0% of the available compute or memory performance of the device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing workloads in the Compute Workload Analysis section.","",""
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (FP32) to double (FP64) performance on this device is 2:1. The workload achieved 2% of this device's FP32 peak performance and 0% of its FP64 peak performance. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Compute Workload Analysis","Executed Ipc Active","inst/cycle","2.82",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","2.73",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Compute Workload Analysis","Issue Slots Busy","%","70.40",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Compute Workload Analysis","Issued Ipc Active","inst/cycle","2.82",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Compute Workload Analysis","SM Busy","%","85.69",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","ALU is the highest-utilized pipeline (85.7%) based on active cycles, taking into account the rates of its different instructions. It executes integer and logic operations. The pipeline is over-utilized and likely a performance bottleneck. Based on the number of executed instructions, the highest utilized pipeline (47.4%) is LSU. It executes load/store memory operations. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-decoder) or hover over the pipeline name to understand the workloads handled by each pipeline. The Instruction Statistics section shows the mix of executed instructions for this workload. Check the Warp State Statistics section for which reasons cause warps to stall.","",""
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Memory Workload Analysis","Memory Throughput","byte/s","462204799107.14",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Memory Workload Analysis","Mem Busy","%","74.14",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Memory Workload Analysis","Max Bandwidth","%","58.39",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Memory Workload Analysis","L1/TEX Hit Rate","%","92.11",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Memory Workload Analysis","L2 Hit Rate","%","35.57",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Memory Workload Analysis","Mem Pipes Busy","%","46.00",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from L1TEX might not be optimal. On average, only 8.5 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","54.55"
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global stores to L1TEX might not be optimal. On average, only 2.0 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global stores.","global","69.51"
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Scheduler Statistics","One or More Eligible","%","70.50",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Scheduler Statistics","Issued Warp Per Scheduler","","0.71",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Scheduler Statistics","No Eligible","%","29.50",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Scheduler Statistics","Active Warps Per Scheduler","warp","14.59",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Scheduler Statistics","Eligible Warps Per Scheduler","warp","4.58",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","20.70",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","20.70",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Warp State Statistics","Avg. Active Threads Per Warp","","31.75",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","31.36",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","135129.60",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Instruction Statistics","Executed Instructions","inst","43241472",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","135157.11",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Instruction Statistics","Issued Instructions","inst","43250276",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","InstructionStats","","","","FPInstructions","OPT","This kernel executes 348160 fused and 557056 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 31% (relative to its current performance).","global","7.56"
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","Block Size","","128",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","Grid Size","","8704",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","Registers Per Thread","register/thread","32",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","Shared Memory Configuration Size","byte","0",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","Driver Shared Memory Per Block","byte/block","0",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","# SMs","SM","80",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","Stack Size","","1024",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","Threads","thread","1114112",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","# TPCs","","40",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","Enabled TPC IDs","","all",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","Uses Green Context","","0",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Launch Statistics","Waves Per SM","","6.80",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Occupancy","Block Limit SM","block","32",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Occupancy","Block Limit Registers","block","16",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Occupancy","Block Limit Shared Mem","block","32",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Occupancy","Block Limit Warps","block","16",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Occupancy","Theoretical Active Warps per SM","warp","64",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Occupancy","Theoretical Occupancy","%","100",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Occupancy","Achieved Occupancy","%","91.13",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Occupancy","Achieved Active Warps Per SM","warp","58.32",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","77650.41",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","4497280",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","191987.20",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","15817808",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","182736.86",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","12211200",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","191987.20",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","15817808",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","191699.23",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","63271232",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Source Counters","Branch Instructions Ratio","%","0.02",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Source Counters","Branch Instructions","inst","905216",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Source Counters","Branch Efficiency","%","100",
"0","40","python3.12","127.0.0.1","void gemm_decode_q3k_kernel<__half, 1>(const signed char *, const float *, const unsigned char *, T1 *, int, int, int, int)","1","7","(128, 1, 1)","(8704, 1, 1)","0","7.0","Source Counters","Avg. Divergent Branches","","0",
